audit_id,action_id,cif_no,event_type,actor,event_payload,created_at
fc3a55d2-01c9-5e5f-8482-0d133f9a5f40,a37a6d71-6e14-5742-8622-e9e6e6444ffc,CIF000038,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Chuyen cho anh Nam 10 trieu"", ""action_type"": ""TRANSFER""}",2026-04-23 12:59:51
14d35441-39d6-584b-b1b1-c1d68256cd4d,a37a6d71-6e14-5742-8622-e9e6e6444ffc,CIF000038,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-04-23 12:59:53
5b3be960-4ce2-513b-b6d3-96e472966073,a37a6d71-6e14-5742-8622-e9e6e6444ffc,CIF000038,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-04-23 12:59:56
5dcc69a0-bfbf-5e14-b034-60a9163786b8,a37a6d71-6e14-5742-8622-e9e6e6444ffc,CIF000038,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-04-23 12:59:59
3a71e8f6-5677-53ed-8974-620b8c314804,42b411d4-2ff2-5a40-97f2-8bf06b034853,CIF000099,OTP_VERIFIED,USER,"{""event"": ""OTP_VERIFIED"", ""action_type"": ""TRANSFER""}",2026-05-27 11:41:15
36e3ff2c-8f10-5ba5-b630-de08670086db,a37a6d71-6e14-5742-8622-e9e6e6444ffc,CIF000038,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""YELLOW"", ""risk_score"": 0.45, ""action_type"": ""TRANSFER""}",2026-04-23 13:00:01
0fe0c972-f351-5f3b-ab08-1072a7b7b7fe,a37a6d71-6e14-5742-8622-e9e6e6444ffc,CIF000038,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""TRANSFER""}",2026-04-23 13:00:03
8ead7ffa-83e1-5924-a336-bf64896607f4,a37a6d71-6e14-5742-8622-e9e6e6444ffc,CIF000038,OTP_VERIFIED,USER,"{""event"": ""OTP_VERIFIED"", ""action_type"": ""TRANSFER""}",2026-04-23 13:00:04
ff34d4f2-b378-53c6-bb20-37b503449255,a37a6d71-6e14-5742-8622-e9e6e6444ffc,CIF000038,API_CALLED,EXECUTOR,"{""event"": ""API_CALLED"", ""action_type"": ""TRANSFER""}",2026-04-23 13:00:05
7c1fe28f-9d40-5824-9945-0d5c4ca7e7cd,a37a6d71-6e14-5742-8622-e9e6e6444ffc,CIF000038,ACTION_EXECUTED,EXECUTOR,"{""event"": ""ACTION_EXECUTED"", ""action_type"": ""TRANSFER""}",2026-04-23 13:00:07
210e4c57-ffa5-5a2c-b3cd-8c071e220e93,3a215828-8d64-5fff-ab8e-d583cb268805,CIF000086,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Chuyen 50 trieu cho nguoi nhan moi"", ""action_type"": ""TRANSFER""}",2026-05-14 13:33:30
22c59f1c-e73f-58aa-8a81-0174b6b31bbf,3a215828-8d64-5fff-ab8e-d583cb268805,CIF000086,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-05-14 13:33:33
55513efa-cce6-551f-be5f-f78c12ace1e9,3a215828-8d64-5fff-ab8e-d583cb268805,CIF000086,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-05-14 13:33:35
b6670fde-6aca-5938-91e8-6bf00e288ebf,3a215828-8d64-5fff-ab8e-d583cb268805,CIF000086,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-05-14 13:33:36
bd20fb11-fab0-5545-b4d9-99e4a08c95ff,3a215828-8d64-5fff-ab8e-d583cb268805,CIF000086,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.2, ""action_type"": ""TRANSFER""}",2026-05-14 13:33:38
2d9af8da-60ad-53f4-b581-f98ad88fa10d,3a215828-8d64-5fff-ab8e-d583cb268805,CIF000086,API_CALLED,EXECUTOR,"{""event"": ""API_CALLED"", ""action_type"": ""TRANSFER""}",2026-05-14 13:33:39
1ed9a7d3-3134-5fa8-a289-cc9f46d1e5c2,3a215828-8d64-5fff-ab8e-d583cb268805,CIF000086,ACTION_EXECUTED,EXECUTOR,"{""event"": ""ACTION_EXECUTED"", ""action_type"": ""TRANSFER""}",2026-05-14 13:33:41
996c1b96-1c92-5f45-9fe2-c92ca865d9ad,d0ed39b1-093d-59b1-b922-51dd660f9625,CIF000029,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Chuyen tien thue nha thang nay"", ""action_type"": ""TRANSFER""}",2026-05-04 08:23:24
33da538a-0ed7-564a-800b-df06bfc4da68,d0ed39b1-093d-59b1-b922-51dd660f9625,CIF000029,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-05-04 08:23:27
f5a2d9b8-9dba-5c40-95f6-29f297e38a3a,d0ed39b1-093d-59b1-b922-51dd660f9625,CIF000029,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-05-04 08:23:30
762c3401-35f3-548c-b92b-b7c5989b9de9,d0ed39b1-093d-59b1-b922-51dd660f9625,CIF000029,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-05-04 08:23:32
7409b7de-cf6c-5f80-b40b-2e4a1a52a215,d0ed39b1-093d-59b1-b922-51dd660f9625,CIF000029,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.19, ""action_type"": ""TRANSFER""}",2026-05-04 08:23:34
92cc2dee-c7f8-5dcc-b40c-f27e24ef17e5,d0ed39b1-093d-59b1-b922-51dd660f9625,CIF000029,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""TRANSFER""}",2026-05-04 08:23:35
cd8cbe8b-a498-53e8-b0e3-a025ad39d87f,d0ed39b1-093d-59b1-b922-51dd660f9625,CIF000029,OTP_VERIFIED,USER,"{""event"": ""OTP_VERIFIED"", ""action_type"": ""TRANSFER""}",2026-05-04 08:23:38
3a72ebac-9974-5935-9a89-b780d35f4acb,d0ed39b1-093d-59b1-b922-51dd660f9625,CIF000029,API_CALLED,EXECUTOR,"{""event"": ""API_CALLED"", ""action_type"": ""TRANSFER""}",2026-05-04 08:23:40
ed18cd48-6e38-5404-82bd-fc9eb199d735,d0ed39b1-093d-59b1-b922-51dd660f9625,CIF000029,ACTION_EXECUTED,EXECUTOR,"{""event"": ""ACTION_EXECUTED"", ""action_type"": ""TRANSFER""}",2026-05-04 08:23:43
3609b829-eb97-55f0-87ab-b2567d2c6f2b,63e3c3d7-64e8-5cc3-acfd-10ff0a748e67,CIF000008,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Chuyen cho Minh 2 trieu nhu thang truoc"", ""action_type"": ""TRANSFER""}",2026-04-27 02:40:26
1590930f-034c-51be-92ee-3f2efe8d3a58,63e3c3d7-64e8-5cc3-acfd-10ff0a748e67,CIF000008,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-04-27 02:40:27
b4e76df9-0a71-5b7b-9961-5cbc92336afc,63e3c3d7-64e8-5cc3-acfd-10ff0a748e67,CIF000008,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-04-27 02:40:30
acd012ad-ef8b-5ac0-9f20-86606bf65d67,63e3c3d7-64e8-5cc3-acfd-10ff0a748e67,CIF000008,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-04-27 02:40:32
9daa3034-6023-5372-893b-77aa6f62b9b3,63e3c3d7-64e8-5cc3-acfd-10ff0a748e67,CIF000008,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.0, ""action_type"": ""TRANSFER""}",2026-04-27 02:40:35
afe5068a-fe2f-5a2c-b734-4645bb233964,b89dcb33-433b-549c-8641-44aef991352a,CIF000068,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Gui tien cho me 5 trieu"", ""action_type"": ""TRANSFER""}",2026-05-18 16:48:11
cd1013a9-f6a7-513d-98b8-de87223ac154,b89dcb33-433b-549c-8641-44aef991352a,CIF000068,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-05-18 16:48:14
af60f6ab-359a-5651-b226-b7a783736081,b89dcb33-433b-549c-8641-44aef991352a,CIF000068,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-05-18 16:48:17
42164bf4-1b3e-5597-87b8-a047c59bf4d9,b89dcb33-433b-549c-8641-44aef991352a,CIF000068,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-05-18 16:48:20
a306bdb5-389b-5239-beaf-0356083b1288,b89dcb33-433b-549c-8641-44aef991352a,CIF000068,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.02, ""action_type"": ""TRANSFER""}",2026-05-18 16:48:21
989435a4-40e5-50a0-94de-55de2908e067,b89dcb33-433b-549c-8641-44aef991352a,CIF000068,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""TRANSFER""}",2026-05-18 16:48:24
6dbcce62-ba83-52bf-b58e-a3bb05e050fc,1a95609b-19d7-56b9-85a7-ca966915ba3b,CIF000085,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Chuyen cho anh Nam 10 trieu"", ""action_type"": ""TRANSFER""}",2026-04-24 05:58:48
20c3c7e8-a6a8-5487-8c5d-e45f065e6c8c,1a95609b-19d7-56b9-85a7-ca966915ba3b,CIF000085,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-04-24 05:58:51
3005123a-dfd6-5271-822c-ac195a6e2611,1a95609b-19d7-56b9-85a7-ca966915ba3b,CIF000085,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-04-24 05:58:52
d6cc0b20-8c43-559e-ab12-ca879b0dd546,1a95609b-19d7-56b9-85a7-ca966915ba3b,CIF000085,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-04-24 05:58:53
1d06104d-23fd-57a2-ab69-37a5fd7938d8,1a95609b-19d7-56b9-85a7-ca966915ba3b,CIF000085,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.26, ""action_type"": ""TRANSFER""}",2026-04-24 05:58:56
26734f56-6bcb-5cbc-a18b-8652349f997a,1a95609b-19d7-56b9-85a7-ca966915ba3b,CIF000085,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""TRANSFER""}",2026-04-24 05:58:58
30ada9a3-f8f7-5f74-ac84-9e8764ab886e,42b411d4-2ff2-5a40-97f2-8bf06b034853,CIF000099,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Chuyen cho anh Nam 10 trieu"", ""action_type"": ""TRANSFER""}",2026-05-27 11:41:01
aad4cf10-c538-5043-9caa-dcb2682d28fd,42b411d4-2ff2-5a40-97f2-8bf06b034853,CIF000099,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-05-27 11:41:03
71d0fc6a-ffd2-5983-9e29-95b409c764ef,42b411d4-2ff2-5a40-97f2-8bf06b034853,CIF000099,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-05-27 11:41:06
7a0df59a-0665-58c8-9efc-1c2730a6bb70,42b411d4-2ff2-5a40-97f2-8bf06b034853,CIF000099,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-05-27 11:41:08
903357bd-394b-5fd2-be5f-ca86074237a4,42b411d4-2ff2-5a40-97f2-8bf06b034853,CIF000099,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.26, ""action_type"": ""TRANSFER""}",2026-05-27 11:41:11
6c489626-eee7-59cd-a561-07de240e8ba1,42b411d4-2ff2-5a40-97f2-8bf06b034853,CIF000099,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""TRANSFER""}",2026-05-27 11:41:14
d099bcba-89f7-5da2-9d2f-f52c7c51c59d,42b411d4-2ff2-5a40-97f2-8bf06b034853,CIF000099,API_CALLED,EXECUTOR,"{""event"": ""API_CALLED"", ""action_type"": ""TRANSFER""}",2026-05-27 11:41:16
045ae0d6-72fe-5c9e-85cf-57412f5cf67a,42b411d4-2ff2-5a40-97f2-8bf06b034853,CIF000099,ACTION_EXECUTED,EXECUTOR,"{""event"": ""ACTION_EXECUTED"", ""action_type"": ""TRANSFER""}",2026-05-27 11:41:18
1aa0e928-9276-5339-ad6e-a4a44b5d5ba8,fae9e58a-ac7a-5035-b553-73209da1d890,CIF000038,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Gui tien cho me 5 trieu"", ""action_type"": ""TRANSFER""}",2026-05-26 10:48:01
f1b9c85b-098f-5164-883a-be5791afdcb5,fae9e58a-ac7a-5035-b553-73209da1d890,CIF000038,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-05-26 10:48:03
7eb06f4e-c2e8-58e8-bc89-ef052ea8d1f3,fae9e58a-ac7a-5035-b553-73209da1d890,CIF000038,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-05-26 10:48:06
35b3996b-50ca-5372-8e39-8fdc831f99bb,fae9e58a-ac7a-5035-b553-73209da1d890,CIF000038,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-05-26 10:48:09
f5ca7b4f-bbe9-5ebc-935f-72eacf95f011,fae9e58a-ac7a-5035-b553-73209da1d890,CIF000038,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.26, ""action_type"": ""TRANSFER""}",2026-05-26 10:48:11
7ab7332a-843c-54f6-94f2-0c516bcef9c8,fae9e58a-ac7a-5035-b553-73209da1d890,CIF000038,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""TRANSFER""}",2026-05-26 10:48:14
387d0107-95e3-546e-83fe-554099b462bd,fae9e58a-ac7a-5035-b553-73209da1d890,CIF000038,OTP_VERIFIED,USER,"{""event"": ""OTP_VERIFIED"", ""action_type"": ""TRANSFER""}",2026-05-26 10:48:15
39fa3f89-ab98-58c3-975f-0116d5a9dd14,fae9e58a-ac7a-5035-b553-73209da1d890,CIF000038,API_CALLED,EXECUTOR,"{""event"": ""API_CALLED"", ""action_type"": ""TRANSFER""}",2026-05-26 10:48:16
7ad0d401-c3ff-5a2b-9096-7dabc4fac4df,fae9e58a-ac7a-5035-b553-73209da1d890,CIF000038,ACTION_EXECUTED,EXECUTOR,"{""event"": ""ACTION_EXECUTED"", ""action_type"": ""TRANSFER""}",2026-05-26 10:48:17
2977dc5e-beba-5af9-9e9e-bf69f7d62dc8,d64f566c-26c6-5db8-b6da-73ac49de5301,CIF000099,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Chuyen 50 trieu cho nguoi nhan moi"", ""action_type"": ""TRANSFER""}",2026-05-14 01:20:57
039105b8-0f6b-542d-b742-9bfdff767439,d64f566c-26c6-5db8-b6da-73ac49de5301,CIF000099,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-05-14 01:20:58
6b9ad26e-8b06-5fc6-b5e1-e39bfdc47649,d64f566c-26c6-5db8-b6da-73ac49de5301,CIF000099,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-05-14 01:21:00
72b5d50e-e6b7-55cf-b44c-8d06f28a51fb,d64f566c-26c6-5db8-b6da-73ac49de5301,CIF000099,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-05-14 01:21:02
b6fefcfb-da64-5241-8c44-fa750684a6c0,d64f566c-26c6-5db8-b6da-73ac49de5301,CIF000099,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""ORANGE"", ""risk_score"": 0.65, ""action_type"": ""TRANSFER""}",2026-05-14 01:21:03
4932a354-a019-523c-a408-abcd903309ab,d64f566c-26c6-5db8-b6da-73ac49de5301,CIF000099,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""TRANSFER""}",2026-05-14 01:21:05
5a347651-ea08-5970-a065-7d99a143fd32,45973ee2-6625-5c74-9127-7897f59e4936,CIF000033,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Chuyen cho anh Nam 10 trieu"", ""action_type"": ""TRANSFER""}",2026-05-06 03:35:21
d465f86d-3a84-5f3d-b598-1fef0f00ee91,45973ee2-6625-5c74-9127-7897f59e4936,CIF000033,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-05-06 03:35:22
d3ee95d7-adca-5f25-962f-208c02c6b6d4,45973ee2-6625-5c74-9127-7897f59e4936,CIF000033,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-05-06 03:35:25
d9ce3f93-f955-543a-b49d-ae0e8c21d007,45973ee2-6625-5c74-9127-7897f59e4936,CIF000033,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-05-06 03:35:26
3c9e47bf-d7d8-5ab3-bd82-ccb0e13b4a52,45973ee2-6625-5c74-9127-7897f59e4936,CIF000033,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""RED"", ""risk_score"": 1.0, ""action_type"": ""TRANSFER""}",2026-05-06 03:35:29
0e2d144c-8c01-555b-887d-fcd8cfbf20ba,45973ee2-6625-5c74-9127-7897f59e4936,CIF000033,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""TRANSFER""}",2026-05-06 03:35:30
9d8770c1-3191-57de-8d33-d1c7508dda49,45973ee2-6625-5c74-9127-7897f59e4936,CIF000033,ACTION_BLOCKED,GUARDIAN,"{""event"": ""ACTION_BLOCKED"", ""action_type"": ""TRANSFER""}",2026-05-06 03:35:32
1c082a8a-4dcf-57b6-b1b9-4ed29e16bd87,c382625d-e155-5d18-80c3-87f6d0b618a4,CIF000062,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Chuyen cho Minh 2 trieu nhu thang truoc"", ""action_type"": ""TRANSFER""}",2026-05-03 13:27:40
e7582a65-fc55-5c44-a4ad-248dfee77966,c382625d-e155-5d18-80c3-87f6d0b618a4,CIF000062,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-05-03 13:27:41
c5002219-958b-5bf8-b7cb-78a6520b2139,c382625d-e155-5d18-80c3-87f6d0b618a4,CIF000062,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-05-03 13:27:44
8dce829f-c17f-5be1-b908-b0d0aa99b9d1,c382625d-e155-5d18-80c3-87f6d0b618a4,CIF000062,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-05-03 13:27:46
8ffbfca6-9a07-55a2-a1c6-c77e0921cd8a,c382625d-e155-5d18-80c3-87f6d0b618a4,CIF000062,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.25, ""action_type"": ""TRANSFER""}",2026-05-03 13:27:48
d726a511-d51a-55b9-8d7e-92389e4aa7cb,c382625d-e155-5d18-80c3-87f6d0b618a4,CIF000062,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""TRANSFER""}",2026-05-03 13:27:50
cf697c82-4d71-5ca8-a1e3-288c5d61a18f,c382625d-e155-5d18-80c3-87f6d0b618a4,CIF000062,OTP_VERIFIED,USER,"{""event"": ""OTP_VERIFIED"", ""action_type"": ""TRANSFER""}",2026-05-03 13:27:51
c10d4c6a-ed62-520f-8a0b-9d5ca9e74a7e,c382625d-e155-5d18-80c3-87f6d0b618a4,CIF000062,API_CALLED,EXECUTOR,"{""event"": ""API_CALLED"", ""action_type"": ""TRANSFER""}",2026-05-03 13:27:53
a3644918-e995-5a7d-bcd5-024d5e69293a,c382625d-e155-5d18-80c3-87f6d0b618a4,CIF000062,ACTION_EXECUTED,EXECUTOR,"{""event"": ""ACTION_EXECUTED"", ""action_type"": ""TRANSFER""}",2026-05-03 13:27:54
1e59f70f-7f73-5e74-8dee-9d4a728b6462,0e3c4505-fa7e-59b4-a3eb-e8c922160653,CIF000012,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Chuyen cho anh Nam 10 trieu"", ""action_type"": ""TRANSFER""}",2026-05-18 00:52:10
3e5deb70-ee41-5c85-9d70-bf22a331147e,0e3c4505-fa7e-59b4-a3eb-e8c922160653,CIF000012,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-05-18 00:52:13
36e3f6eb-2dd3-5668-b359-d8b276ae882b,0e3c4505-fa7e-59b4-a3eb-e8c922160653,CIF000012,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-05-18 00:52:14
d6c17bab-00d2-579b-8878-e23b047fafcf,0e3c4505-fa7e-59b4-a3eb-e8c922160653,CIF000012,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-05-18 00:52:16
b9a6a836-d75a-5ca9-863d-764aad458804,0e3c4505-fa7e-59b4-a3eb-e8c922160653,CIF000012,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.13, ""action_type"": ""TRANSFER""}",2026-05-18 00:52:18
936e721c-880b-557c-a75a-e6f158e980f4,0e3c4505-fa7e-59b4-a3eb-e8c922160653,CIF000012,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""TRANSFER""}",2026-05-18 00:52:21
a8dae613-aca4-5655-82dd-a0e0d6bee662,0e3c4505-fa7e-59b4-a3eb-e8c922160653,CIF000012,OTP_VERIFIED,USER,"{""event"": ""OTP_VERIFIED"", ""action_type"": ""TRANSFER""}",2026-05-18 00:52:23
c744e7df-e343-5158-96b4-8f6fac327d7e,0e3c4505-fa7e-59b4-a3eb-e8c922160653,CIF000012,API_CALLED,EXECUTOR,"{""event"": ""API_CALLED"", ""action_type"": ""TRANSFER""}",2026-05-18 00:52:24
5cc923cb-82a3-5975-86b0-fbba5fac9f53,0e3c4505-fa7e-59b4-a3eb-e8c922160653,CIF000012,ACTION_EXECUTED,EXECUTOR,"{""event"": ""ACTION_EXECUTED"", ""action_type"": ""TRANSFER""}",2026-05-18 00:52:26
a1de049b-4358-598b-80ff-dafe3cf24313,09b6b29c-4ae4-532c-98d5-08f5c0069af2,CIF000062,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Chuyen cho Minh 2 trieu nhu thang truoc"", ""action_type"": ""TRANSFER""}",2026-04-18 23:02:09
4580c67b-1458-5af7-b636-727dc9117a69,09b6b29c-4ae4-532c-98d5-08f5c0069af2,CIF000062,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""TRANSFER""}",2026-04-18 23:02:12
34099e35-1e08-543d-958e-12ecb94f042f,09b6b29c-4ae4-532c-98d5-08f5c0069af2,CIF000062,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""TRANSFER""}",2026-04-18 23:02:15
b30092cf-ed38-5042-9b78-fdc7f2901f7d,09b6b29c-4ae4-532c-98d5-08f5c0069af2,CIF000062,RECIPIENT_RESOLVED,TRANSACTION_AGENT,"{""event"": ""RECIPIENT_RESOLVED"", ""action_type"": ""TRANSFER""}",2026-04-18 23:02:17
9becd005-9cb6-572c-8c66-b748a63d9447,09b6b29c-4ae4-532c-98d5-08f5c0069af2,CIF000062,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.25, ""action_type"": ""TRANSFER""}",2026-04-18 23:02:18
b58fff6f-d446-50c8-9818-f2a79012b4a7,09b6b29c-4ae4-532c-98d5-08f5c0069af2,CIF000062,API_CALLED,EXECUTOR,"{""event"": ""API_CALLED"", ""action_type"": ""TRANSFER""}",2026-04-18 23:02:19
2fe6294c-21ff-5291-833e-9721ab51270d,09b6b29c-4ae4-532c-98d5-08f5c0069af2,CIF000062,ACTION_EXECUTED,EXECUTOR,"{""event"": ""ACTION_EXECUTED"", ""action_type"": ""TRANSFER""}",2026-04-18 23:02:21
